match_id,tournament_id,p1_id,p2_id,p1_character,p2_character,p1_score,p2_score,Winner_id
15800,105,4135,3339,Lena,Antonius,0,2,3339
15801,68,562,1128,Nadean,Juliann,0,2,1128
15802,12,885,1845,Margit,Tate,0,2,1845
15803,83,1870,822,Tadd,Franzen,2,1,1870
15804,7,1240,3315,Marline,Thalia,1,2,3315
15805,4,213,1479,Boonie,Rufus,0,2,1479
15806,10,1154,1877,Sidney,Rochelle,2,1,1154
15807,63,1549,552,Hy,Justis,2,1,1549
15808,16,3558,3878,Gradey,Ashbey,2,1,3558
15809,3,4912,2338,Lonnie,Morna,0,2,2338
15810,98,3518,1393,Martica,Ada,0,2,1393
15811,96,259,1573,Pollyanna,Evanne,1,2,1573
15812,6,3758,337,Andy,Mari,1,2,337
15813,14,3799,3433,Wilmer,Flora,2,1,3799
15814,97,1794,3159,Luce,Theo,0,2,3159
15815,64,4151,4390,Marylee,Claudette,0,2,4390
15816,102,44,2762,Jonah,Lilly,2,1,44
15817,97,3408,1044,Isa,Kitti,1,2,1044
15818,88,181,1291,Rhona,Kandy,0,2,1291
15819,81,2017,749,Kacy,Derwin,2,0,2017
15820,3,4413,1987,Arnaldo,Aimee,0,2,1987
15821,7,4211,3841,Barbee,Lorrayne,1,2,3841
15822,106,3800,1582,Isaiah,Murdock,2,0,3800
15823,33,1646,1709,Burl,Valerie,2,0,1646
15824,5,1333,4436,Cory,Grantham,2,1,1333
15825,41,448,828,Silvio,Kim,0,2,828
15826,39,3112,525,Benyamin,Caren,1,2,525
15827,20,3671,78,Gretel,Licha,1,2,78
15828,67,4457,1903,Jammie,Carlin,0,2,1903
15829,39,1004,2908,Janela,Lothaire,2,0,1004
15830,80,964,3910,Benjamen,Berthe,2,0,964
15831,78,2560,4972,Dominga,Betta,0,2,4972
15832,39,3729,2263,Margalo,Quint,0,2,2263
15833,39,3128,1863,Dilan,Adena,0,2,1863
15834,114,1543,1807,Lara,Philippe,0,2,1807
15835,52,4263,596,Jourdain,Melloney,1,2,596
15836,52,296,4593,Desi,Anallese,2,0,296
15837,17,1537,4553,Shae,Cecily,1,2,4553
15838,7,2098,2018,Goldy,Scarlet,2,1,2098
15839,56,4344,4228,Jamie,Tamiko,0,2,4228
15840,77,3697,529,Sabrina,Ally,1,2,529
15841,14,3930,2699,Vidovic,Odille,0,2,2699
15842,4,4013,3182,Marcelline,Eli,2,1,4013
15843,59,1023,625,Holly,Anica,2,1,1023
15844,52,1597,1164,Binky,Flossi,1,2,1164
15845,30,4659,4061,Agnella,Aurilia,2,0,4659
15846,37,4751,941,Barnabe,Filide,1,2,941
15847,36,884,455,Tami,Vinita,0,2,455
15848,83,4445,573,Isidor,Thacher,2,1,4445
15849,29,4614,411,Lenka,Alene,0,2,411
15850,84,3563,1478,Lola,Ingeberg,2,1,3563
15851,102,1539,1831,Lorita,Jana,0,2,1831
15852,24,2542,3532,Kellsie,Dorice,0,2,3532
15853,10,3000,2034,Ardene,Hanny,0,2,2034
15854,101,2856,2728,Jessie,Ernaline,2,1,2856
15855,64,4133,1385,Birch,Willis,0,2,1385
15856,48,4999,4865,Dosi,Rowena,1,2,4865
15857,24,3030,2096,Bethanne,Dominic,1,2,2096
15858,6,2065,2845,Barny,Worthington,1,2,2845
15859,23,2284,2537,Lion,Brandea,0,2,2537
15860,20,3584,1546,Elysia,Mickie,0,2,1546
15861,24,4760,3219,Ainslee,Stefania,0,2,3219
15862,26,646,1378,Brock,Lulu,0,2,1378
15863,77,3511,4231,Rustin,Fitz,2,0,3511
15864,57,4653,3839,Marianne,Sampson,0,2,3839
15865,11,4286,2652,Luciano,Kristal,0,2,2652
15866,22,3964,1925,Sue,Elnar,0,2,1925
15867,66,3842,4115,Bobbi,Alina,1,2,4115
15868,102,2103,3558,Griffith,Bonni,2,1,2103
15869,11,3851,4654,Toma,Iorgos,0,2,4654
15870,76,835,2590,Al,Maribelle,2,1,835
15871,95,4804,3929,Horten,Linn,0,2,3929
15872,77,3946,471,Lauren,Feliks,2,1,3946
15873,109,2506,1266,Leigh,Rockie,0,2,1266
15874,55,4967,3582,Quinton,Brett,1,2,3582
15875,37,3558,4426,Lyndell,Candi,2,0,3558
15876,78,343,2929,Cristen,Markus,0,2,2929
15877,86,1814,4104,Dane,Brewer,2,0,1814
15878,100,338,1009,Blithe,Torr,1,2,1009
15879,100,648,1424,Charisse,Janos,2,1,648
15880,32,2736,4040,Etan,Arin,2,0,2736
15881,45,1842,3998,Glynn,Deidre,0,2,3998
15882,41,1973,362,Ade,Lindi,0,2,362
15883,52,86,1627,Elyn,Katalin,2,1,86
15884,26,417,15,Hope,Ariel,2,0,417
15885,95,4296,2682,Drucy,Donavon,0,2,2682
15886,55,4528,1928,Karee,Boone,1,2,1928
15887,47,3935,4309,Laure,Vassili,1,2,4309
15888,11,4707,1538,Elisabet,Agathe,1,2,1538
15889,50,3114,4731,Lancelot,Giulia,1,2,4731
15890,112,3460,2862,Lemar,Fielding,2,1,3460
15891,17,4389,4936,Patrizio,Ingamar,0,2,4936
15892,1,4062,1068,Lynnette,Joanna,1,2,1068
15893,1,956,3585,Marigold,Helli,0,2,3585
15894,97,2918,1728,Robbie,Sim,2,1,2918
15895,41,4018,2659,Grethel,Daffi,2,1,4018
15896,59,3978,1164,Pavlov,Darcey,2,0,3978
15897,67,1525,1974,Hy,Audrie,1,2,1974
15898,93,2512,4487,Drusi,Sergeant,0,2,4487
15899,48,3910,2704,Kimmy,Renato,1,2,2704
15900,47,3328,4714,Queenie,Sophia,0,2,4714
15901,64,1574,3660,Helen-elizabeth,Kevan,2,0,1574
15902,7,3696,3780,Roderigo,Mitchael,0,2,3780
15903,101,4468,2586,Clim,Isa,2,0,4468
15904,22,468,3886,Sanderson,Zandra,0,2,3886
15905,79,4284,2284,Nickola,Elijah,2,1,4284
15906,77,4422,41,Neely,Erhart,0,2,41
15907,24,2913,1228,Freddy,Cass,0,2,1228
15908,111,4153,1219,Belvia,Ethan,2,1,4153
15909,12,3513,2032,Erminie,Cilka,1,2,2032
15910,100,1830,2012,Burl,Vikki,1,2,2012
15911,34,2105,4442,Bessy,Annabela,1,2,4442
15912,24,4056,864,Jeanne,Jodie,1,2,864
15913,8,1556,3636,Arni,Terri,0,2,3636
15914,100,2452,2098,Saunders,Kandace,0,2,2098
15915,59,4171,3861,Aveline,York,1,2,3861
15916,71,126,1782,Issiah,Rosalyn,2,0,126
15917,19,3861,3724,Leeann,Freddie,1,2,3724
15918,104,2420,2305,Amble,Marie-jeanne,2,1,2420
15919,99,3159,2785,Eolande,Darla,2,1,3159
15920,29,807,1253,Timmie,Blayne,2,0,807
15921,73,802,790,Randie,Mureil,0,2,790
15922,101,138,1465,Finlay,Viola,1,2,1465
15923,3,1867,449,Gregorius,Link,0,2,449
15924,69,3599,4026,Delinda,Darnall,0,2,4026
15925,38,625,3204,Valentine,Melany,0,2,3204
15926,22,3167,3408,Hasty,Ailina,1,2,3408
15927,96,2568,2483,Jamie,Theobald,2,0,2568
15928,60,4807,4079,Peadar,Baxter,0,2,4079
15929,57,3659,1265,Gorden,Buck,0,2,1265
15930,42,4167,3401,Leena,Ingelbert,1,2,3401
15931,54,3124,2445,Micaela,Kailey,0,2,2445
15932,101,3698,2620,Purcell,Misty,1,2,2620
15933,7,1582,4863,Barry,Jesselyn,1,2,4863
15934,53,375,2502,Theodore,Eleonore,2,1,375
15935,116,4330,4316,Clifford,Rodina,1,2,4316
15936,79,1699,136,Huntley,Verena,0,2,136
15937,35,4909,3894,Aksel,Maxi,2,1,4909
15938,35,811,2364,Cathi,Marshal,2,0,811
15939,2,530,2852,Earle,Verile,0,2,2852
15940,105,2532,4581,Margarette,Neddy,2,0,2532
15941,76,3651,2182,Cherie,Jackqueline,1,2,2182
15942,31,3521,4028,Mar,Cyril,1,2,4028
15943,67,730,4586,Andy,Shandee,0,2,4586
15944,84,2013,2362,Jewelle,Clementius,0,2,2362
15945,21,1468,2492,Cindie,Morgana,1,2,2492
15946,21,654,3457,Leyla,Rebecka,0,2,3457
15947,65,4696,2228,Jodie,Elinor,0,2,2228
15948,82,4307,4628,Sandi,Consalve,2,1,4307
15949,102,4849,4148,Andria,Melitta,1,2,4148
15950,95,1596,3119,Rodney,Noemi,2,0,1596
15951,110,3695,729,Roddy,Silvana,0,2,729
15952,118,2905,1469,Wiatt,Anthiathia,0,2,1469
15953,64,564,102,Wendall,Jarret,2,1,564
15954,28,2629,2032,Anneliese,Odille,0,2,2032
15955,98,1459,606,Vin,Iolande,2,1,1459
15956,56,1455,4228,Jaye,Harper,2,1,1455
15957,108,3051,3984,Bride,Gunter,1,2,3984
15958,12,4396,2119,Sammy,Iver,0,2,2119
15959,86,2435,1113,Paula,Kienan,1,2,1113
15960,22,839,4956,Theo,Lockwood,0,2,4956
15961,11,447,4293,Marabel,Belita,1,2,4293
15962,74,1604,369,Kirstin,Forbes,2,0,1604
15963,14,3063,3803,Analiese,Aimee,1,2,3803
15964,15,3168,3888,Mahmud,Avery,0,2,3888
15965,102,3952,1698,Drusie,Patsy,1,2,1698
15966,76,4722,434,Ignaz,Vinson,0,2,434
15967,41,727,148,Giacopo,Ursola,0,2,148
15968,24,4387,2780,Perkin,Clayson,2,1,4387
15969,37,1972,4779,Wyn,Juliana,0,2,4779
15970,6,2049,1930,Tish,Ania,2,1,2049
15971,34,4314,984,Nicoline,Jorgan,2,1,4314
15972,32,2800,221,Marcella,Ania,0,2,221
15973,5,4928,4663,Alano,Norris,0,2,4663
15974,50,722,514,Bruis,Bill,0,2,514
15975,91,3688,4500,Knox,Jan,1,2,4500
15976,20,4308,1454,Melody,Milton,1,2,1454
15977,46,1079,52,Bink,Rosco,1,2,52
15978,13,4216,3546,Roanna,Jany,0,2,3546
15979,36,809,3908,Sarita,Bartolomeo,0,2,3908
15980,25,2703,3199,Veradis,Alica,1,2,3199
15981,26,1669,2435,Lincoln,Wendye,0,2,2435
15982,64,1928,2805,Valaria,Dion,1,2,2805
15983,66,278,4460,Caryl,Sonnie,2,1,278
15984,112,3010,4490,Alford,Gaylord,2,1,3010
15985,41,3943,1397,Phyllys,Devonne,0,2,1397
15986,70,833,2672,Arleta,Vance,2,0,833
15987,77,4554,4204,Antonio,Karylin,1,2,4204
15988,39,4356,1481,Nesta,Leann,0,2,1481
15989,108,4362,4580,Valida,Jay,1,2,4580
15990,58,1973,798,Dorri,Jobi,0,2,798
15991,16,4457,2438,Galen,Noelani,0,2,2438
15992,6,3602,4191,Audra,Randi,2,0,3602
15993,72,201,4144,Diena,Freemon,0,2,4144
15994,116,1639,4386,Maryanna,Alwyn,0,2,4386
15995,13,2341,1113,Orland,Creigh,1,2,1113
15996,96,2236,468,Justinn,Rhea,1,2,468
15997,15,4694,1418,Jesse,Annabal,0,2,1418
15998,2,4756,4621,Molly,Forrest,2,0,4756
15999,91,388,3819,Thomasine,Christoforo,1,2,3819
16000,75,158,3348,Annelise,Camilla,1,2,3348
16001,84,1116,3607,Brander,Madeleine,0,2,3607
16002,36,2878,853,Jermaine,Audrey,1,2,853
16003,86,640,428,Ivy,Philly,2,1,640
16004,110,2076,4957,Noelyn,Alaine,1,2,4957
16005,48,1370,4576,Evin,Mignonne,0,2,4576
16006,94,2920,3949,Lynne,Lyell,2,1,2920
16007,16,3043,3674,Florella,Lorna,2,1,3043
16008,57,4879,3464,Dur,Cale,1,2,3464
16009,35,130,4871,Carmen,Michale,2,0,130
16010,62,4619,2596,Jeffry,Gerty,1,2,2596
16011,20,2378,1636,Bill,Adelbert,0,2,1636
16012,71,1238,1674,Ellyn,Iver,0,2,1674
16013,42,1239,2193,Gilburt,Fey,0,2,2193
16014,25,1117,2589,Simeon,Johannes,2,1,1117
16015,10,3229,2203,Locke,Alden,0,2,2203
16016,60,1175,3498,Yanaton,Miller,0,2,3498
16017,16,3741,875,Preston,Rozanne,2,1,3741
16018,59,2105,2161,Marijn,Aleta,2,0,2105
16019,38,1531,4376,Ranique,Lynde,1,2,4376
16020,61,2475,272,Jae,Sanderson,2,0,2475
16021,27,3873,2410,Yettie,Christabella,0,2,2410
16022,89,3794,3266,Sari,Robinson,2,1,3794
16023,108,2419,2958,Cointon,Phoebe,2,1,2419
16024,65,2090,883,Heida,Jay,0,2,883
16025,58,4801,4610,Alvie,Aldus,1,2,4610
16026,52,3666,1004,Brody,Gib,2,0,3666
16027,106,2543,1591,Nariko,Cullie,0,2,1591
16028,92,4183,644,Ashlee,Karlee,1,2,644
16029,64,1029,2986,Kelcie,Germain,0,2,2986
16030,13,3738,808,Delila,Lorne,0,2,808
16031,60,4481,4421,Marjory,Tedra,2,0,4481
16032,1,2440,924,Stanislas,Jolyn,0,2,924
16033,95,3024,955,Albert,Lonnie,0,2,955
16034,3,3950,562,Killian,Ulysses,1,2,562
16035,3,3004,1209,Row,Kassi,0,2,1209
16036,30,2807,19,Jay,Christy,1,2,19
16037,77,371,1038,Hervey,Eduard,0,2,1038
16038,54,1974,590,Dallas,Lissi,2,0,1974
16039,13,4756,1770,Jed,Tome,0,2,1770
16040,98,2931,2654,Nanny,Ted,0,2,2654
16041,51,2183,2337,Betteann,Larine,1,2,2337
16042,12,2959,1917,Nevins,Sashenka,1,2,1917
16043,20,811,2666,Taffy,Elna,0,2,2666
16044,115,1299,3102,Sayers,Zelma,0,2,3102
16045,65,2629,2285,Hatty,Trix,2,1,2629
16046,35,4522,2100,Quintina,Thebault,2,1,4522
16047,109,4107,4090,Charmain,Tarrah,0,2,4090
16048,21,2281,1101,Locke,Shelia,0,2,1101
16049,21,4480,706,Sisile,Brett,1,2,706
16050,31,1709,855,Marris,Rey,0,2,855
16051,98,2635,4691,Moishe,Mal,1,2,4691
16052,110,1562,2524,Binni,Charla,2,1,1562
16053,27,4590,1301,Shari,Napoleon,1,2,1301
16054,43,3852,4845,Tedd,Delbert,2,0,3852
16055,39,3870,2789,Wildon,Elisha,2,0,3870
16056,42,302,2909,Anita,Renelle,1,2,2909
16057,13,4941,3950,Lucilia,Wilfrid,0,2,3950
16058,5,3555,3678,Dolf,Herman,0,2,3678
16059,111,658,1966,Germaine,Llywellyn,0,2,1966
16060,8,202,1051,Tadio,Kassi,0,2,1051
16061,3,2069,3576,Isidore,Scott,2,0,2069
16062,64,4382,1811,Maris,Traver,0,2,1811
16063,47,3081,905,Launce,Nicol,0,2,905
16064,84,4368,3514,Oralla,Damien,2,1,4368
16065,85,1530,4720,Jamey,Maurie,0,2,4720
16066,89,1765,4571,Lolita,Winona,0,2,4571
16067,58,2593,1503,Cassondra,Rosina,0,2,1503
16068,111,1914,146,Tades,Nichole,1,2,146
16069,18,1311,54,Adam,Ramon,2,1,1311
16070,81,3016,4581,Ellen,Woodrow,0,2,4581
16071,22,4934,427,Lilla,Karleen,2,1,4934
16072,18,4617,1041,Brandy,Dorette,1,2,1041
16073,86,1254,821,Nelle,Trixy,0,2,821
16074,27,2854,4169,Wyn,Joline,2,0,2854
16075,113,238,4172,Yuri,Nigel,2,0,238
16076,59,3445,710,Gavrielle,Simeon,2,1,3445
16077,2,4613,4066,Ruben,Tammy,2,0,4613
16078,118,2579,4764,Hollis,Raynor,2,0,2579
16079,74,667,3327,Livia,Ferrell,2,0,667
16080,52,2996,2999,Heda,Maurizio,2,0,2996
16081,90,1550,241,Gwenore,Zilvia,1,2,241
16082,97,3204,3796,Lisha,Brietta,1,2,3796
16083,110,4487,1948,Cristobal,Pincas,1,2,1948
16084,76,2192,1032,Brock,Kellina,1,2,1032
16085,65,724,2148,Noby,Francyne,0,2,2148
16086,120,167,1985,Whitaker,Easter,1,2,1985
16087,8,1375,3083,Morgan,Wenonah,2,0,1375
16088,3,371,50,Washington,Andria,2,0,371
16089,22,2103,2499,Jaymie,Gerrilee,0,2,2499
16090,35,4289,4716,Harriette,Petra,0,2,4716
16091,63,3132,3012,Aleksandr,Iggy,2,0,3132
16092,98,3533,3892,Marchelle,Elana,1,2,3892
16093,89,2860,253,Mahmud,Blinny,1,2,253
16094,9,1954,117,Larisa,Genni,2,0,1954
16095,99,2204,218,Gail,Shirleen,0,2,218
16096,114,1117,3630,Alex,Alethea,2,1,1117
16097,86,2175,2684,Cristobal,Matthus,1,2,2684
16098,96,2636,2393,Sheffield,Melony,1,2,2393
16099,113,3269,1147,Sindee,Benedict,1,2,1147
16100,48,3130,4779,Carlin,Eadie,1,2,4779
16101,105,1841,3868,Carrie,Arnaldo,1,2,3868
16102,11,3368,2084,Sigfried,Athena,2,0,3368
16103,113,2663,3178,Ring,Anson,0,2,3178
16104,112,991,1525,Rudolf,Dita,1,2,1525
16105,36,3323,2483,Jennica,Candide,2,1,3323
16106,42,2794,3023,Rey,Ianthe,0,2,3023
16107,17,1773,2019,Vincenz,Derron,0,2,2019
16108,90,592,2375,Franciska,Sloane,2,1,592
16109,99,4815,2878,Luciano,Cesar,2,0,4815
16110,118,4212,975,Brigitte,Bentlee,1,2,975
16111,26,892,1729,Winny,Teresina,2,0,892
16112,82,4042,4601,Koenraad,Vincenty,0,2,4601
16113,90,2230,570,Clarabelle,Meryl,0,2,570
16114,118,2222,2611,Octavius,Diane-marie,0,2,2611
16115,95,1861,3864,Margery,Venus,1,2,3864
16116,64,2386,1595,Carlin,Clary,1,2,1595
16117,69,4333,1237,Gilles,Shermie,2,1,4333
16118,52,4483,408,Jase,Obed,1,2,408
16119,92,199,3498,Clarissa,Roselia,2,1,199
16120,6,4972,4309,Gordon,Lucine,0,2,4309
16121,81,1144,719,Thane,Glory,0,2,719
16122,24,3917,3536,Jakob,Amata,0,2,3536
16123,9,4699,1119,Hillel,Ruthanne,2,0,4699
16124,97,2950,2843,Trip,Daria,0,2,2843
16125,82,152,742,Lynett,Avrit,1,2,742
16126,38,1354,3707,Nealson,Tallulah,1,2,3707
16127,10,820,49,Debora,Andromache,0,2,49
16128,28,4972,4118,Gwen,Barbi,1,2,4118
16129,102,4446,4713,Bertine,Aida,0,2,4713
16130,31,2591,2625,Lulu,Evangelia,2,1,2591
16131,115,86,203,Jewelle,Vyky,0,2,203
16132,74,4547,4342,Meris,Melloney,0,2,4342
16133,12,286,1622,Glendon,Ericha,0,2,1622
16134,52,2042,3642,Clerc,Teddie,2,1,2042
16135,110,3457,4549,Frayda,Lindsay,2,0,3457
16136,54,3872,2250,Alwin,Kare,0,2,2250
16137,103,1020,1262,Andrej,Daryl,2,0,1020
16138,38,4898,2919,Deeann,Pate,1,2,2919
16139,9,4831,944,Jade,Kelila,1,2,944
16140,118,3557,2968,Patsy,Clevie,1,2,2968
16141,58,4983,3350,Rodd,Simone,0,2,3350
16142,74,348,4060,Adel,Kendall,1,2,4060
16143,115,2172,96,Pegeen,Abram,0,2,96
16144,95,16,1748,Essie,Pierson,0,2,1748
16145,98,2915,4007,Dagmar,Constancy,2,1,2915
16146,79,4866,566,Natalya,Lyn,1,2,566
16147,69,2688,1504,Valenka,Teddie,0,2,1504
16148,51,2135,1071,Alena,Reinaldo,2,0,2135
16149,37,2198,73,Josefa,Pascal,2,0,2198
16150,82,1410,3699,Jobey,Gisela,0,2,3699
16151,64,12,1933,Merwin,Alexa,2,0,12
16152,79,2697,1494,Rene,Wolfgang,2,0,2697
16153,103,41,4815,Alfi,Katharine,2,1,41
16154,120,4520,4404,Clemmie,Lauryn,2,1,4520
16155,1,2896,420,Mayer,Brandy,0,2,420
16156,76,3608,738,Carleen,Lanita,0,2,738
16157,104,4849,556,Derk,Raquela,0,2,556
16158,11,4727,820,Glennis,Corty,2,1,4727
16159,60,3938,4808,Abie,Skippie,1,2,4808
16160,93,68,3133,Yehudi,Moselle,0,2,3133
16161,82,4993,395,Kelly,Fergus,2,0,4993
16162,3,2651,1262,Rozalie,Granville,2,1,2651
16163,3,1221,3576,Teresa,Archie,2,1,1221
16164,62,3696,4485,Brunhilda,Lamont,0,2,4485
16165,69,4407,3697,Tom,Cal,0,2,3697
16166,43,3091,1866,Garth,Rees,2,0,3091
16167,52,937,2162,Tracie,Paula,0,2,2162
16168,84,1799,3697,Filippo,Beverley,2,1,1799
16169,49,3159,3638,Violetta,Currey,2,0,3159
16170,111,3018,3998,Muffin,Woodrow,2,0,3018
16171,90,1314,3331,Rodie,Saleem,0,2,3331
16172,36,2288,938,Nehemiah,Donal,0,2,938
16173,76,2876,4484,Kip,Brenna,0,2,4484
16174,36,3886,3382,Gareth,Traver,1,2,3382
16175,90,1528,1883,Desdemona,Matthiew,2,0,1528
16176,81,55,2075,Collen,Bari,1,2,2075
16177,6,2108,3131,Basil,Garnet,2,1,2108
16178,101,2241,4360,Dale,Rutter,0,2,4360
16179,89,127,847,Jo,Aura,0,2,847
16180,120,2039,3149,Selby,Jazmin,0,2,3149
16181,101,2129,3809,Rollo,Lyndell,1,2,3809
16182,17,1898,1283,Wrennie,Cecilius,1,2,1283
16183,26,2343,1363,Deanna,Alfons,1,2,1363
16184,38,608,4112,Ulric,Terri,2,1,608
16185,94,4256,589,Sandy,Marj,0,2,589
16186,70,2798,935,Woodman,Hildegaard,2,0,2798
16187,32,3967,2298,Ash,Tomaso,1,2,2298
16188,113,753,166,Ellery,Forester,2,0,753
16189,111,4446,3026,Iosep,Ewell,2,0,4446
16190,8,2087,3536,Curry,Lyman,2,1,2087
16191,6,135,1159,Andonis,Gerty,1,2,1159
16192,32,3641,2169,Glenda,Zacharias,2,1,3641
16193,50,291,2224,Yancey,Arlina,2,1,291
16194,1,3261,2562,Sherry,Dorey,2,1,3261
16195,39,3378,1849,Kristoffer,Kippie,1,2,1849
16196,111,4255,2011,Lezley,Davis,2,1,4255
16197,48,2733,1899,Eddi,Lenna,2,1,2733
16198,119,3436,2060,Susie,Francklin,0,2,2060
16199,9,1489,4632,Judah,Claudette,0,2,4632
16200,90,1718,3675,Dulcine,Debora,0,2,3675
16201,69,3293,840,Cissiee,Augustine,1,2,840
16202,111,2085,4035,Patrizius,Linus,1,2,4035
16203,85,750,1255,Holly,Kleon,1,2,1255
16204,105,1290,1504,Colette,Gail,0,2,1504
16205,24,3633,1961,Mal,Cherilyn,0,2,1961
16206,13,432,3313,Lyndsey,Erv,2,1,432
16207,57,953,1271,Blanca,Kathye,1,2,1271
16208,77,4447,1275,Teddy,Bendite,0,2,1275
16209,103,2602,3466,Bobbi,Charil,0,2,3466
16210,92,315,2038,Ferne,Maribeth,1,2,2038
16211,62,4866,1460,Neel,Nicol,0,2,1460
16212,17,4912,3413,Henri,Jonie,1,2,3413
16213,35,951,2355,Carlynne,Giacomo,0,2,2355
16214,74,1502,2925,Giuditta,Rossie,0,2,2925
16215,93,1475,425,Maia,Willey,1,2,425
16216,49,3041,2880,Margaret,Bennett,1,2,2880
16217,55,1564,936,Angelle,Dusty,0,2,936
16218,16,4772,4100,Jodie,Skipton,0,2,4100
16219,78,3594,3560,Elise,Rozamond,1,2,3560
16220,41,4282,4538,Sula,Farrell,2,1,4282
16221,61,15,3243,Lily,Cele,0,2,3243
16222,96,2821,35,Franni,Marty,2,1,2821
16223,57,4275,3358,Francklin,Odele,1,2,3358
16224,99,541,2846,Ame,Manon,2,0,541
16225,8,708,1648,Evita,Neddy,2,0,708
16226,110,2856,429,Smitty,Emlen,1,2,429
16227,77,3931,2777,Mateo,Friedrick,2,0,3931
16228,4,2474,3178,Celina,Giorgi,0,2,3178
16229,54,3806,376,Jeniffer,Riordan,1,2,376
16230,94,756,3740,Mallissa,Matteo,0,2,3740
16231,103,4084,1860,Libby,Yves,0,2,1860
16232,18,4424,4150,Ellwood,Eduardo,0,2,4150
16233,119,4424,2808,Paloma,Neilla,2,1,4424
16234,99,600,1918,Julian,Ulrikaumeko,0,2,1918
16235,61,4485,88,Chelsie,Noll,2,0,4485
16236,77,2961,913,Hanson,Lenora,2,0,2961
16237,40,1344,604,Bradford,Zsazsa,0,2,604
16238,104,4374,46,Jessamine,Evita,0,2,46
16239,1,840,2060,Sydel,Jarid,2,1,840
16240,102,1963,3934,Willabella,Charley,2,1,1963
16241,20,942,1029,Dulcy,Robena,1,2,1029
16242,35,2695,2349,Larissa,Farris,0,2,2349
16243,45,484,106,Waldo,Luther,1,2,106
16244,22,1340,1294,Gnni,Eveleen,0,2,1294
16245,61,3832,3257,Umeko,Kele,2,0,3832
16246,11,1100,4648,Neale,Richart,1,2,4648
16247,2,2976,1417,Amabelle,Magnum,0,2,1417
16248,35,4350,4165,Hewie,Cad,2,1,4350
16249,85,38,3162,Eleanore,Daryl,1,2,3162
16250,61,365,332,Jere,Casar,1,2,332
16251,69,2105,1936,Dianne,Eugenia,2,1,2105
16252,57,3637,2152,Isa,Gianina,0,2,2152
16253,108,2575,4470,Genni,Nikolaos,0,2,4470
16254,20,2371,4929,Corrine,Natalina,0,2,4929
16255,89,2262,3286,Codee,Laurie,1,2,3286
16256,120,3890,3345,Vince,Pierre,2,1,3890
16257,108,4113,2229,Sutton,Aharon,0,2,2229
16258,50,1972,994,Caryl,Nichol,2,0,1972
16259,62,3857,2760,Maurine,Geoff,1,2,2760
16260,90,183,943,Jessamyn,Jocko,1,2,943
16261,17,731,4088,Cassius,Wood,1,2,4088
16262,100,4518,245,Lucine,Rance,0,2,245
16263,94,2466,1027,Meris,Edgar,1,2,1027
16264,78,84,2607,Christine,Marcile,1,2,2607
16265,100,1656,186,Rolland,Derry,1,2,186
16266,102,1619,2223,Torr,Linn,1,2,2223
16267,118,859,4596,Barty,Bartie,1,2,4596
16268,38,1175,3446,Kimmi,Briant,0,2,3446
16269,108,917,1339,Wye,Fidole,1,2,1339
16270,76,583,1693,Avram,Sargent,2,0,583
16271,79,2055,4092,Brendan,Joleen,1,2,4092
16272,81,4284,2554,Mella,Oswell,0,2,2554
16273,62,2489,1300,Hilly,Opaline,1,2,1300
16274,50,4649,2588,Thaxter,Salvidor,2,1,4649
16275,109,995,977,Frederic,Leanor,2,1,995
16276,71,2168,3052,Rebecca,Phylis,0,2,3052
16277,110,3036,2607,Carleen,Sibby,1,2,2607
16278,61,1428,4217,Judy,Amii,2,1,1428
16279,50,2965,3051,Jessey,Elizabet,1,2,3051
16280,6,1427,2910,Jorrie,Cecilla,1,2,2910
16281,27,2446,3871,Rebekah,Rriocard,2,1,2446
16282,4,1549,1437,Madlen,Dermot,2,0,1549
16283,112,4220,2645,Carolus,Kristofer,1,2,2645
16284,59,107,487,Jacynth,Rich,2,0,107
16285,77,445,1671,Hilda,Bianca,1,2,1671
16286,105,659,3688,Dewitt,Annelise,0,2,3688
16287,93,1528,1026,Amandi,Auroora,2,0,1528
16288,108,1305,589,Katti,Imogen,2,0,1305
16289,112,2199,4348,Lind,Wilek,1,2,4348
16290,79,1736,3956,Felike,Nels,2,0,1736
16291,88,4324,4621,Marlane,Jewel,1,2,4621
16292,95,3565,3174,Lonee,Quint,0,2,3174
16293,38,443,942,Gennie,Gwendolin,2,0,443
16294,14,1320,3866,Dilly,Brady,1,2,3866
16295,29,4553,1910,Codie,Bone,2,0,4553
16296,108,289,2422,Henderson,Blair,2,1,289
16297,88,2787,4073,Case,Duffy,1,2,4073
16298,37,1024,3145,Murry,Adolphe,0,2,3145
16299,51,4539,1575,Almeta,Adolphus,0,2,1575
16300,8,4948,3308,Barny,Lorens,1,2,3308
16301,37,4313,3139,Wileen,Saxe,2,1,4313
16302,49,4183,3848,Burgess,Laura,2,0,4183
16303,46,3135,234,Mart,Nita,2,1,3135
16304,19,166,3642,Ethan,Henrietta,0,2,3642
16305,17,4035,820,Samuele,Cori,1,2,820
16306,93,4195,1593,Lotti,Lettie,0,2,1593
16307,32,1383,3111,Melesa,Annmarie,0,2,3111
16308,22,4305,3861,Reinhard,Brennan,0,2,3861
16309,111,2612,441,Vanya,Linea,0,2,441
16310,77,816,759,Natividad,Hailee,0,2,759
16311,12,4690,1306,Allis,Homer,1,2,1306
